ip_addr,port,ip version,end point,count,sum of frame size,packet/s,Throughput,
208.84.67.195,2678,0,1,5.0,635.0,0.0833333333333333,10.5833333333333,
114.34.0.217,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.147.164,516,0,1,5.0,300.0,0.0833333333333333,5.0,
90.45.88.49,20544,0,1,5.0,4450.0,0.0833333333333333,74.1666666666667,
94.204.183.84,31159,0,0,5.0,795.0,0.0833333333333333,13.25,
158.108.236.47,18324,0,1,5.0,795.0,0.0833333333333333,13.25,
74.125.135.125,52997,0,0,5.0,330.0,0.0833333333333333,5.5,
2001:03c8:1303:1102:0000:0000:0000:0043,45894,1,1,5.0,590.0,0.0833333333333333,9.83333333333333,
1.22.166.240,28482,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.117.34,64427,0,1,5.0,1665.0,0.0833333333333333,27.75,
188.165.199.95,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
180.1.142.58,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
113.243.207.96,20070,0,0,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.86.75,44302,0,1,5.0,715.0,0.0833333333333333,11.9166666666667,
118.173.236.78,52708,0,0,5.0,1694.0,0.0833333333333333,28.2333333333333,
158.108.135.151,2124,0,1,5.0,1694.0,0.0833333333333333,28.2333333333333,
81.22.132.102,28482,0,0,5.0,1615.0,0.0833333333333333,26.9166666666667,
158.108.212.157,8455,0,0,5.0,450.0,0.0833333333333333,7.5,
119.93.5.215,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
173.252.102.241,23517,0,1,5.0,5110.0,0.0833333333333333,85.1666666666667,
158.108.219.180,24337,0,1,5.0,300.0,0.0833333333333333,5.0,
58.64.30.196,42466,0,1,5.0,330.0,0.0833333333333333,5.5,
115.47.57.1,23726,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
158.108.246.212,26644,0,0,5.0,370.0,0.0833333333333333,6.16666666666667,
111.1.53.158,36290,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
103.15.144.98,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
64.145.89.16,17604,0,0,5.0,300.0,0.0833333333333333,5.0,
84.2.23.193,44834,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.108.58,23792,0,1,5.0,1665.0,0.0833333333333333,27.75,
158.108.228.133,5869,0,0,5.0,4450.0,0.0833333333333333,74.1666666666667,
2.138.159.29,22336,0,1,5.0,4450.0,0.0833333333333333,74.1666666666667,
182.169.215.35,985,0,0,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.18.96,5405,0,1,5.0,715.0,0.0833333333333333,11.9166666666667,
61.19.12.42,34251,0,0,5.0,330.0,0.0833333333333333,5.5,
61.19.12.32,51139,0,1,5.0,2775.0,0.0833333333333333,46.25,
158.108.228.204,47873,0,0,5.0,300.0,0.0833333333333333,5.0,
31.13.79.81,58060,0,1,5.0,300.0,0.0833333333333333,5.0,
31.8.75.203,44321,0,0,5.0,725.0,0.0833333333333333,12.0833333333333,
158.108.128.248,53042,0,1,5.0,725.0,0.0833333333333333,12.0833333333333,
75.172.188.41,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.174.47,5636,0,1,5.0,300.0,0.0833333333333333,5.0,
67.72.21.11,51403,0,0,5.0,775.0,0.0833333333333333,12.9166666666667,
158.108.181.46,34015,0,0,5.0,354.0,0.0833333333333333,5.9,
187.243.124.44,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
31.13.79.81,47331,0,0,5.0,300.0,0.0833333333333333,5.0,
195.209.51.55,38649,0,0,5.0,1026.0,0.0833333333333333,17.1,
158.108.96.210,6359,0,1,5.0,1026.0,0.0833333333333333,17.1,
64.4.23.159,1625,0,0,5.0,315.0,0.0833333333333333,5.25,
158.108.231.113,18332,0,1,5.0,315.0,0.0833333333333333,5.25,
183.88.249.226,25654,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
178.92.138.182,51471,0,0,5.0,725.0,0.0833333333333333,12.0833333333333,
158.108.174.97,7510,0,1,5.0,725.0,0.0833333333333333,12.0833333333333,
61.19.12.32,37569,0,0,5.0,300.0,0.0833333333333333,5.0,
65.61.188.4,55910,0,0,5.0,760.0,0.0833333333333333,12.6666666666667,
216.239.38.10,60243,0,0,5.0,705.0,0.0833333333333333,11.75,
158.108.117.34,40290,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
42.98.48.97,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
49.49.7.135,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
158.108.212.157,45794,0,1,5.0,450.0,0.0833333333333333,7.5,
62.112.213.2,56328,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
182.52.58.12,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
158.108.96.32,8938,0,1,5.0,450.0,0.0833333333333333,7.5,
183.89.3.51,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
117.230.189.96,6435,0,0,5.0,405.0,0.0833333333333333,6.75,
158.108.55.170,9733,0,1,5.0,405.0,0.0833333333333333,6.75,
208.78.71.34,49068,0,0,5.0,770.0,0.0833333333333333,12.8333333333333,
77.253.45.45,20800,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.91.251,6376,0,1,5.0,300.0,0.0833333333333333,5.0,
154.35.160.94,3658,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.194.245,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.219.38,37417,0,0,5.0,300.0,0.0833333333333333,5.0,
110.168.191.13,20480,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.99.11,36596,0,1,5.0,300.0,0.0833333333333333,5.0,
74.125.128.103,60566,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
175.211.174.3,28482,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.117.34,9106,0,1,5.0,1665.0,0.0833333333333333,27.75,
158.108.117.34,42606,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
151.60.213.227,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
158.108.131.12,22856,0,1,5.0,1484.0,0.0833333333333333,24.7333333333333,
78.188.72.45,38169,0,0,5.0,400.0,0.0833333333333333,6.66666666666667,
158.108.102.189,21003,0,1,5.0,400.0,0.0833333333333333,6.66666666666667,
158.108.47.173,53773,0,1,5.0,385.0,0.0833333333333333,6.41666666666667,
125.197.212.141,31858,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.52.199,33315,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
64.79.92.197,19427,0,0,5.0,300.0,0.0833333333333333,5.0,
173.194.117.39,12251,0,1,5.0,300.0,0.0833333333333333,5.0,
202.28.85.59,44737,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.37.174,51533,0,1,5.0,300.0,0.0833333333333333,5.0,
61.206.204.155,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
24.203.72.40,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.219.180,20177,0,0,5.0,300.0,0.0833333333333333,5.0,
124.121.198.77,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
103.246.19.21,15580,0,0,5.0,300.0,0.0833333333333333,5.0,
68.232.45.253,38662,0,1,5.0,300.0,0.0833333333333333,5.0,
114.24.14.2,31858,0,0,5.0,545.0,0.0833333333333333,9.08333333333333,
158.108.52.199,39115,0,1,5.0,545.0,0.0833333333333333,9.08333333333333,
171.100.179.187,51988,0,0,5.0,345.0,0.0833333333333333,5.75,
158.108.83.143,39679,0,1,5.0,345.0,0.0833333333333333,5.75,
50.23.117.110,21766,0,0,5.0,300.0,0.0833333333333333,5.0,
212.156.246.122,51988,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.83.143,55177,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.96.210,10074,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
79.46.196.18,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.82.237,7665,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.135.151,59880,0,0,5.0,1170.0,0.0833333333333333,19.5,
101.109.181.136,52708,0,1,5.0,1170.0,0.0833333333333333,19.5,
158.108.181.46,15595,0,0,5.0,470.0,0.0833333333333333,7.83333333333333,
67.233.131.232,32489,0,1,5.0,470.0,0.0833333333333333,7.83333333333333,
79.116.177.160,44834,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.108.58,12145,0,1,5.0,1665.0,0.0833333333333333,27.75,
69.80.74.98,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.71.192,15509,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.108.65,47873,0,0,5.0,330.0,0.0833333333333333,5.5,
69.171.233.33,18882,0,1,5.0,330.0,0.0833333333333333,5.5,
158.108.102.16,11785,0,0,5.0,785.0,0.0833333333333333,13.0833333333333,
89.243.44.39,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
125.26.150.68,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
158.108.32.17,27473,0,1,5.0,450.0,0.0833333333333333,7.5,
203.146.102.110,14030,0,1,5.0,425.0,0.0833333333333333,7.08333333333333,
182.249.96.228,31858,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.52.199,4,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
203.146.102.110,38423,0,1,5.0,425.0,0.0833333333333333,7.08333333333333,
189.29.89.183,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
124.50.145.109,33059,0,0,5.0,725.0,0.0833333333333333,12.0833333333333,
158.108.7.123,58735,0,1,5.0,725.0,0.0833333333333333,12.0833333333333,
2.138.159.29,22336,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.228.133,5869,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.2.67,33261,0,0,5.0,355.0,0.0833333333333333,5.91666666666667,
2a03:2880:f00c:0701:face:b00c:0000:0001,4858,1,0,5.0,971.0,0.0833333333333333,16.1833333333333,
2001:03c8:1303:1452:fd05:71a3:6b2e:614c,47873,1,1,5.0,971.0,0.0833333333333333,16.1833333333333,
96.7.248.135,31477,0,0,5.0,740.0,0.0833333333333333,12.3333333333333,
158.108.246.212,47873,0,0,5.0,370.0,0.0833333333333333,6.16666666666667,
69.171.248.65,36042,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
158.108.142.183,58235,0,0,5.0,715.0,0.0833333333333333,11.9166666666667,
171.37.243.155,42580,0,1,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.212.158,29407,0,0,5.0,450.0,0.0833333333333333,7.5,
125.27.142.150,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
61.19.12.166,1847,0,0,5.0,490.0,0.0833333333333333,8.16666666666667,
183.90.168.111,54905,0,1,5.0,300.0,0.0833333333333333,5.0,
124.11.172.82,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
88.3.8.59,37149,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
158.108.131.6,28709,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
74.125.235.56,19392,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.2.67,33773,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
175.28.156.217,31858,0,0,5.0,1550.0,0.0833333333333333,25.8333333333333,
125.27.218.172,52708,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.135.151,55247,0,1,5.0,300.0,0.0833333333333333,5.0,
103.246.18.126,3016,0,0,5.0,330.0,0.0833333333333333,5.5,
23.203.123.2,0,0,0,5.0,470.0,0.0833333333333333,7.83333333333333,
23.3.105.66,64537,0,0,5.0,390.0,0.0833333333333333,6.5,
158.108.108.58,218,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
27.253.92.155,44834,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
107.21.39.39,10459,0,0,5.0,330.0,0.0833333333333333,5.5,
115.47.54.157,40136,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
61.91.88.86,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
158.108.2.67,28652,0,0,5.0,435.0,0.0833333333333333,7.25,
158.108.2.67,18668,0,1,5.0,405.0,0.0833333333333333,6.75,
69.171.235.16,1740,0,0,5.0,773.0,0.0833333333333333,12.8833333333333,
202.28.85.27,50154,0,0,5.0,300.0,0.0833333333333333,5.0,
108.162.202.86,8896,0,0,5.0,366.0,0.0833333333333333,6.1,
60.175.230.80,985,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.133.64,12385,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.138.28,59438,0,0,5.0,300.0,0.0833333333333333,5.0,
186.46.108.64,54559,0,1,5.0,300.0,0.0833333333333333,5.0,
79.59.59.237,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.98.138,772,0,1,5.0,300.0,0.0833333333333333,5.0,
203.146.148.185,25583,0,1,5.0,455.0,0.0833333333333333,7.58333333333333,
108.59.5.130,44561,0,1,5.0,300.0,0.0833333333333333,5.0,
178.132.5.60,9628,0,0,5.0,1595.0,0.0833333333333333,26.5833333333333,
158.108.133.188,55762,0,1,5.0,1595.0,0.0833333333333333,26.5833333333333,
203.160.29.97,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
98.216.248.220,22080,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.50.107,7632,0,1,5.0,300.0,0.0833333333333333,5.0,
188.29.165.171,27267,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.246.157,13595,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.246.157,18655,0,0,5.0,305.0,0.0833333333333333,5.08333333333333,
103.248.84.10,27267,0,1,5.0,305.0,0.0833333333333333,5.08333333333333,
61.19.12.42,21459,0,1,5.0,300.0,0.0833333333333333,5.0,
61.90.26.228,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
158.108.212.156,36236,0,1,5.0,450.0,0.0833333333333333,7.5,
93.16.98.117,18195,0,1,5.0,330.0,0.0833333333333333,5.5,
105.248.25.162,18195,0,1,5.0,330.0,0.0833333333333333,5.5,
117.183.170.166,18195,0,1,5.0,330.0,0.0833333333333333,5.5,
173.194.117.98,37323,0,1,5.0,300.0,0.0833333333333333,5.0,
61.19.12.24,20420,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.96.210,59718,0,0,5.0,2060.0,0.0833333333333333,34.3333333333333,
46.22.22.28,38649,0,1,5.0,2060.0,0.0833333333333333,34.3333333333333,
158.108.96.210,37690,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.96.210,24571,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
123.126.217.139,38649,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.96.210,1404,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.96.210,10423,0,0,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.2.67,54765,0,1,5.0,435.0,0.0833333333333333,7.25,
158.108.2.67,37870,0,0,5.0,410.0,0.0833333333333333,6.83333333333333,
158.108.2.67,13298,0,0,5.0,385.0,0.0833333333333333,6.41666666666667,
158.108.2.67,57320,0,0,5.0,425.0,0.0833333333333333,7.08333333333333,
158.108.2.67,48367,0,1,5.0,415.0,0.0833333333333333,6.91666666666667,
88.191.250.24,44834,0,0,5.0,1615.0,0.0833333333333333,26.9166666666667,
173.193.53.18,62217,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.122.72,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.102.189,55063,0,0,5.0,450.0,0.0833333333333333,7.5,
177.125.33.90,38169,0,1,5.0,450.0,0.0833333333333333,7.5,
59.23.119.237,42580,0,0,5.0,1945.0,0.0833333333333333,32.4166666666667,
158.108.142.183,10836,0,1,5.0,1945.0,0.0833333333333333,32.4166666666667,
75.101.152.29,50638,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.24.251,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.16.229,62552,0,1,5.0,360.0,0.0833333333333333,6.0,
154.35.160.94,43662,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.232.146,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.2.70,22988,0,0,5.0,1145.0,0.0833333333333333,19.0833333333333,
192.221.158.230,13568,0,1,5.0,1145.0,0.0833333333333333,19.0833333333333,
125.209.254.15,30123,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
61.19.12.43,5638,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.80.4,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
202.28.85.13,38929,0,1,5.0,300.0,0.0833333333333333,5.0,
61.19.12.26,46022,0,0,5.0,330.0,0.0833333333333333,5.5,
193.108.91.24,54168,0,1,5.0,465.0,0.0833333333333333,7.75,
158.108.32.17,15053,0,0,5.0,450.0,0.0833333333333333,7.5,
49.230.91.45,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
154.35.160.94,27512,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.209.71,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
112.236.251.134,15629,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.158.76,49358,0,1,5.0,330.0,0.0833333333333333,5.5,
158.108.117.34,25430,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
94.10.124.192,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
126.129.204.82,985,0,0,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.18.96,40786,0,1,5.0,715.0,0.0833333333333333,11.9166666666667,
107.3.130.166,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.38.3,54992,0,1,5.0,300.0,0.0833333333333333,5.0,
64.145.89.65,26824,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.102.189,27891,0,0,5.0,350.0,0.0833333333333333,5.83333333333333,
92.86.89.120,38169,0,1,5.0,350.0,0.0833333333333333,5.83333333333333,
202.28.85.35,33728,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.102.16,34954,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.237.242,35160,0,0,5.0,330.0,0.0833333333333333,5.5,
106.188.141.58,42688,0,1,5.0,330.0,0.0833333333333333,5.5,
176.50.242.101,28482,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.117.34,39074,0,1,5.0,1665.0,0.0833333333333333,27.75,
158.108.131.8,34423,0,1,5.0,360.0,0.0833333333333333,6.0,
158.108.131.8,1295,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
158.108.67.107,21252,0,1,5.0,375.0,0.0833333333333333,6.25,
61.19.12.16,8748,0,1,5.0,320.0,0.0833333333333333,5.33333333333333,
114.178.3.237,41460,0,0,5.0,4450.0,0.0833333333333333,74.1666666666667,
158.108.117.34,2935,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
46.146.193.213,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
36.63.29.57,0,0,1,5.0,840.0,0.0833333333333333,14.0,
158.108.2.67,18478,0,1,5.0,490.0,0.0833333333333333,8.16666666666667,
64.145.89.43,24514,0,1,5.0,330.0,0.0833333333333333,5.5,
158.108.108.231,61006,0,0,5.0,1720.0,0.0833333333333333,28.6666666666667,
124.95.172.141,21808,0,1,5.0,1720.0,0.0833333333333333,28.6666666666667,
64.239.246.187,17937,0,1,5.0,4980.0,0.0833333333333333,83.0,
158.108.32.17,54591,0,0,5.0,450.0,0.0833333333333333,7.5,
182.53.190.63,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
98.203.96.194,61035,0,0,5.0,740.0,0.0833333333333333,12.3333333333333,
158.108.225.248,38191,0,1,5.0,740.0,0.0833333333333333,12.3333333333333,
171.7.35.30,44552,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.8.168,6439,0,1,5.0,330.0,0.0833333333333333,5.5,
120.101.66.1,62937,0,1,5.0,460.0,0.0833333333333333,7.66666666666667,
65.55.92.152,17024,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
65.55.92.184,20911,0,1,5.0,370.0,0.0833333333333333,6.16666666666667,
151.40.178.224,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.98.214,54745,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.117.34,41368,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
46.19.67.108,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
89.137.77.135,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
108.74.220.242,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
2001:03c8:1303:1102:0000:0000:0000:0046,37137,1,0,5.0,1245.0,0.0833333333333333,20.75,
68.142.254.15,46004,0,1,5.0,525.0,0.0833333333333333,8.75,
154.35.160.94,11115,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.123.140,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
14.207.199.34,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.98.214,3637,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.108.58,56618,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
95.111.59.68,44834,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
173.252.107.18,39370,0,1,5.0,300.0,0.0833333333333333,5.0,
208.67.222.222,52933,0,1,5.0,375.0,0.0833333333333333,6.25,
96.7.248.135,21780,0,0,5.0,890.0,0.0833333333333333,14.8333333333333,
118.214.31.139,2835,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.20.223,2861,0,0,5.0,1615.0,0.0833333333333333,26.9166666666667,
121.83.56.94,44321,0,1,5.0,1615.0,0.0833333333333333,26.9166666666667,
158.108.117.34,42042,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
75.126.109.28,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
158.108.212.158,25409,0,0,5.0,450.0,0.0833333333333333,7.5,
223.204.141.136,31488,0,1,5.0,450.0,0.0833333333333333,7.5,
64.145.89.26,41923,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.47.173,7113,0,0,5.0,335.0,0.0833333333333333,5.58333333333333,
24.104.100.1,43549,0,1,5.0,335.0,0.0833333333333333,5.58333333333333,
158.108.92.242,20480,0,0,5.0,300.0,0.0833333333333333,5.0,
154.35.160.94,26097,0,1,5.0,300.0,0.0833333333333333,5.0,
171.7.47.55,9280,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
158.108.96.206,38489,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
93.147.155.83,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
58.153.241.170,44834,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
111.111.111.111,5380,0,1,5.0,300.0,0.0833333333333333,5.0,
69.171.248.16,17612,0,1,5.0,5365.0,0.0833333333333333,89.4166666666667,
158.108.2.92,16596,0,1,5.0,330.0,0.0833333333333333,5.5,
218.45.47.76,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.71.192,53461,0,1,5.0,300.0,0.0833333333333333,5.0,
64.145.89.34,52683,0,1,5.0,747.0,0.0833333333333333,12.45,
111.111.111.111,63698,0,1,5.0,310.0,0.0833333333333333,5.16666666666667,
68.232.45.253,36102,0,0,5.0,300.0,0.0833333333333333,5.0,
82.209.130.213,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.52.199,2602,0,0,5.0,336.0,0.0833333333333333,5.6,
86.106.58.136,41460,0,1,5.0,300.0,0.0833333333333333,5.0,
202.131.65.106,13568,0,0,5.0,340.0,0.0833333333333333,5.66666666666667,
158.108.2.70,33185,0,1,5.0,340.0,0.0833333333333333,5.66666666666667,
205.174.165.39,20800,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.137.196,12784,0,1,5.0,300.0,0.0833333333333333,5.0,
64.79.73.178,30429,0,0,5.0,1430.0,0.0833333333333333,23.8333333333333,
59.99.72.20,20544,0,0,5.0,300.0,0.0833333333333333,5.0,
158.108.91.169,3076,0,1,5.0,300.0,0.0833333333333333,5.0,
78.97.198.101,38169,0,0,5.0,430.0,0.0833333333333333,7.16666666666667,
158.108.102.189,9409,0,1,5.0,430.0,0.0833333333333333,7.16666666666667,
205.251.196.202,58469,0,0,5.0,1185.0,0.0833333333333333,19.75,
158.108.108.231,52814,0,0,5.0,1550.0,0.0833333333333333,25.8333333333333,
178.93.68.169,21808,0,1,5.0,1550.0,0.0833333333333333,25.8333333333333,
217.70.179.36,60377,0,0,5.0,1600.0,0.0833333333333333,26.6666666666667,
91.243.230.196,44834,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.108.58,1595,0,1,5.0,1665.0,0.0833333333333333,27.75,
157.56.52.22,65137,0,1,5.0,400.0,0.0833333333333333,6.66666666666667,
2001:03c8:1303:1102:0000:0000:0000:0043,45443,1,1,5.0,590.0,0.0833333333333333,9.83333333333333,
202.28.85.15,59598,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.117.34,48588,0,0,5.0,700.0,0.0833333333333333,11.6666666666667,
218.239.130.94,28482,0,1,5.0,700.0,0.0833333333333333,11.6666666666667,
190.201.40.179,43549,0,0,5.0,350.0,0.0833333333333333,5.83333333333333,
158.108.47.173,7434,0,1,5.0,350.0,0.0833333333333333,5.83333333333333,
125.24.169.85,0,0,1,5.0,330.0,0.0833333333333333,5.5,
108.59.5.129,32518,0,1,5.0,300.0,0.0833333333333333,5.0,
158.108.132.63,47873,0,0,5.0,330.0,0.0833333333333333,5.5,
17.172.232.142,61649,0,1,5.0,330.0,0.0833333333333333,5.5,
202.28.85.16,27347,0,0,5.0,2000.0,0.0833333333333333,33.3333333333333,
197.205.243.16,33767,0,0,5.0,360.0,0.0833333333333333,6.0,
158.108.130.20,8241,0,1,5.0,360.0,0.0833333333333333,6.0,
77.41.90.220,28482,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.52.199,7232,0,0,5.0,1845.0,0.0833333333333333,30.75,
157.14.207.209,31858,0,1,5.0,1845.0,0.0833333333333333,30.75,
117.219.2.29,44834,0,0,5.0,1665.0,0.0833333333333333,27.75,
158.108.108.58,46890,0,1,5.0,1665.0,0.0833333333333333,27.75,
158.108.135.151,39284,0,0,5.0,304.0,0.0833333333333333,5.06666666666667,
49.48.24.144,52708,0,1,5.0,304.0,0.0833333333333333,5.06666666666667,
68.67.176.15,51410,0,1,5.0,300.0,0.0833333333333333,5.0,
113.252.99.107,44834,0,0,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.108.58,45598,0,1,5.0,715.0,0.0833333333333333,11.9166666666667,
158.108.32.17,25328,0,1,5.0,450.0,0.0833333333333333,7.5,
39.50.226.95,43549,0,1,5.0,362.0,0.0833333333333333,6.03333333333333,
61.198.61.216,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
175.41.113.152,22336,0,1,5.0,4450.0,0.0833333333333333,74.1666666666667,
71.46.109.160,3008,0,1,5.0,300.0,0.0833333333333333,5.0,
173.194.117.107,17104,0,0,5.0,330.0,0.0833333333333333,5.5,
158.108.208.122,36615,0,0,5.0,300.0,0.0833333333333333,5.0,
188.227.177.138,25547,0,1,5.0,300.0,0.0833333333333333,5.0,
61.89.237.31,2642,0,0,5.0,3095.0,0.0833333333333333,51.5833333333333,
158.108.163.50,15322,0,1,5.0,3095.0,0.0833333333333333,51.5833333333333,
110.74.222.58,31488,0,0,5.0,450.0,0.0833333333333333,7.5,
158.108.2.100,1792,0,1,5.0,450.0,0.0833333333333333,7.5,
158.108.66.182,20480,0,1,5.0,300.0,0.0833333333333333,5.0,
8.19.31.11,26954,0,1,5.0,420.0,0.0833333333333333,7.0,
